order_id,customer_id,restaurant_id,delivery_partner_id,order_date,order_time,order_amount,discount,delivery_fee,status,estimated_delivery_time,actual_delivery_time
O000275,C04305,R0027,D0352,2025-01-26,10:29:00,342.4,84.47,83.49,Delivered,57,66
O000276,C03442,R0155,D0305,2025-11-04,21:56:00,942.1,238.89,43.5,Delivered,20,25
O000277,C00016,R0072,D0019,2025-06-15,14:45:00,1761.28,62.49,80.78,Delivered,40,54
O000278,C02587,R0173,D0392,2025-09-06,20:31:00,1154.93,294.56,40.95,Delivered,54,72
O000279,C04195,R0050,D0224,2025-09-19,20:15:00,1491.45,5.44,44.78,Delivered,27,31
O000280,C02993,R0037,D0415,2025-09-21,12:41:00,904.77,232.23,85.37,Delivered,22,55
O000281,C02074,R0064,D0051,2025-01-17,08:57:00,176.97,14.06,66.75,Cancelled,34,63
O000282,C02950,R0077,D0066,2025-03-17,11:49:00,1330.84,230.83,44.11,Delivered,36,61
O000283,C02670,R0173,D0038,2025-09-11,21:14:00,1304.6,3.77,75.97,Delivered,47,68
O000284,C03969,R0063,D0184,2025-07-25,13:51:00,235.71,51.73,88.61,Delivered,55,54
O000285,C00484,R0084,D0251,2025-02-03,22:03:00,424.67,54.98,64.61,Delivered,33,39
O000286,C01555,R0115,D0110,2025-05-27,15:58:00,1004.7,254.93,37.5,Cancelled,36,64
O000287,C01158,R0068,D0356,2025-11-22,11:29:00,948.61,158.09,66.38,Delivered,58,63
O000288,C03141,R0079,D0284,2025-12-04,12:51:00,1529.59,383.0,66.85,Pending,39,62
O000289,C02727,R0051,D0150,2025-08-16,22:42:00,836.08,153.42,70.47,Pending,58,79
O000290,C02983,R0193,D0235,2025-04-28,18:48:00,1360.27,304.38,82.46,Delivered,25,35
O000291,C04714,R0197,D0480,2025-06-14,22:39:00,1438.4,322.77,98.47,Delivered,25,34
O000292,C02695,R0142,D0014,2025-02-07,21:53:00,1325.51,98.08,28.79,Delivered,32,39
O000293,C03191,R0114,D0260,2025-12-24,22:57:00,1232.64,213.46,35.33,Delivered,54,81
O000294,C04195,R0037,D0297,2025-10-23,13:47:00,1630.8,427.53,85.2,Delivered,54,53
O000295,C04124,R0188,D0138,2025-05-17,23:28:00,1348.5,355.55,62.32,Delivered,46,70
O000296,C02139,R0143,D0063,2025-11-05,16:48:00,1684.95,194.46,79.65,Delivered,51,71
O000297,C02630,R0071,D0361,2025-09-03,15:53:00,1309.7,127.65,53.28,Cancelled,53,56
O000298,C02088,R0076,D0158,2025-07-17,16:49:00,402.05,78.88,87.11,Delivered,22,21
O000299,C02066,R0067,D0238,2025-03-07,23:40:00,687.95,160.67,53.69,Delivered,51,80
O000300,C00375,R0051,D0357,2025-03-21,15:17:00,727.68,7.74,95.74,Delivered,26,59
O000301,C02817,R0046,D0151,2025-02-21,22:04:00,278.44,7.8,51.28,Delivered,53,87
O000302,C03205,R0139,D0197,2025-05-09,17:15:00,1415.38,330.66,42.51,Cancelled,40,35
O000303,C03004,R0084,D0135,2025-01-01,16:21:00,1230.71,161.27,28.16,Delivered,48,81
O000304,C01666,R0119,D0423,2025-06-16,18:57:00,1220.53,244.47,87.88,Cancelled,23,20
O000305,C02556,R0178,D0052,2025-01-16,10:08:00,1009.18,248.37,95.95,Delivered,23,26
O000306,C00839,R0184,D0443,2025-05-25,12:14:00,1131.94,257.0,91.54,Cancelled,58,78
O000307,C02255,R0158,D0374,2025-04-22,20:44:00,115.37,28.03,80.8,Delivered,20,16
O000308,C00279,R0042,D0408,2025-04-12,12:45:00,282.87,43.61,54.58,Cancelled,50,72
O000309,C01571,R0039,D0270,2025-03-23,14:04:00,1398.37,66.19,44.64,Delivered,36,50
O000310,C00459,R0159,D0168,2025-04-09,21:26:00,596.79,84.78,42.77,Delivered,26,46
O000311,C01154,R0159,D0129,2025-06-08,18:34:00,305.03,88.15,80.77,Delivered,55,63
O000312,C02698,R0165,D0298,2025-02-09,22:26:00,724.44,66.38,47.59,Delivered,40,36
O000313,C01052,R0199,D0404,2025-06-04,09:13:00,583.52,73.4,82.81,Cancelled,42,57
O000314,C00136,R0025,D0212,2025-02-05,21:24:00,155.81,35.78,98.58,Pending,32,45
O000315,C03396,R0098,D0239,2025-09-04,08:54:00,880.06,20.06,35.11,Delivered,53,62
O000316,C00721,R0012,D0227,2025-01-04,20:30:00,151.36,34.38,29.13,Cancelled,55,81
O000317,C03598,R0159,D0236,2025-10-08,08:22:00,100.74,8.29,29.56,Delivered,24,54
O000318,C02685,R0045,D0180,2025-12-17,17:48:00,1605.7,128.77,24.72,Delivered,55,63
O000319,C04361,R0166,D0113,2025-11-30,20:54:00,698.45,122.04,75.27,Delivered,50,79
O000320,C01268,R0190,D0484,2025-09-06,21:34:00,1178.41,90.25,67.44,Delivered,31,34
O000321,C00180,R0143,D0100,2025-01-12,15:31:00,665.73,128.05,65.16,Cancelled,47,75
O000322,C04649,R0194,D0268,2025-10-10,15:17:00,1867.05,509.06,66.53,Delivered,47,78
O000323,C03862,R0160,D0352,2025-08-04,21:31:00,1485.44,180.32,25.56,Pending,26,51
O000324,C01513,R0086,D0393,2025-11-15,08:24:00,801.42,226.85,43.3,Delivered,53,72
O000325,C01837,R0141,D0478,2025-11-07,18:42:00,500.19,141.39,41.27,Delivered,41,45
O000326,C00027,R0118,D0032,2025-03-23,20:46:00,361.83,22.53,58.32,Delivered,43,71
O000327,C04574,R0171,D0143,2025-01-14,13:53:00,1548.6,200.6,90.32,Delivered,33,42
O000328,C02182,R0011,D0265,2025-02-25,22:58:00,960.77,285.38,97.77,Delivered,35,31
O000329,C00353,R0150,D0073,2025-12-08,12:39:00,540.73,20.84,68.96,Cancelled,30,62
O000330,C04861,R0182,D0132,2025-10-09,08:58:00,1847.29,263.43,39.74,Delivered,49,69
O000331,C01818,R0181,D0297,2025-07-18,20:37:00,841.18,108.99,50.45,Delivered,57,86
O000332,C04294,R0195,D0474,2025-12-14,08:05:00,1132.64,275.23,46.03,Delivered,26,52
O000333,C01377,R0046,D0280,2025-06-15,21:08:00,1729.82,84.11,36.33,Delivered,22,48
O000334,C04938,R0042,D0157,2025-10-19,22:11:00,1683.41,111.87,98.28,Delivered,34,56
O000335,C00101,R0195,D0195,2025-05-26,09:16:00,1312.11,69.1,30.52,Delivered,49,70
O000336,C01857,R0018,D0309,2025-03-19,20:20:00,1788.39,89.4,65.31,Delivered,52,61
O000337,C02319,R0197,D0117,2025-04-22,14:29:00,1908.99,147.63,83.89,Delivered,56,74
O000338,C04183,R0028,D0014,2025-01-23,18:21:00,1876.72,297.4,95.17,Delivered,56,71
O000339,C00076,R0105,D0266,2025-04-26,20:17:00,763.11,161.83,36.08,Cancelled,36,31
O000340,C03282,R0104,D0496,2025-05-22,21:16:00,854.63,97.51,35.38,Delivered,39,54
O000341,C02161,R0098,D0369,2025-07-16,10:30:00,556.96,74.56,59.78,Delivered,52,69
O000342,C00784,R0174,D0014,2025-10-05,08:47:00,1689.98,401.74,50.75,Delivered,46,62
O000343,C01883,R0164,D0198,2025-01-28,09:22:00,331.47,52.23,39.95,Delivered,56,81
O000344,C03041,R0168,D0266,2025-10-26,15:41:00,774.66,137.06,27.55,Delivered,39,62
O000345,C03769,R0018,D0006,2025-03-17,10:49:00,118.49,18.41,49.17,Delivered,53,86
O000346,C00541,R0156,D0340,2025-01-18,09:48:00,1229.83,291.37,42.53,Delivered,50,45
O000347,C03421,R0003,D0421,2025-04-10,08:15:00,1350.93,74.36,33.76,Delivered,24,19
O000348,C00992,R0140,D0268,2025-05-04,14:53:00,573.08,168.7,49.45,Delivered,37,49
O000349,C03345,R0099,D0184,2025-12-31,08:39:00,1499.79,395.69,26.53,Delivered,38,43
O000350,C02380,R0143,D0100,2025-10-19,12:15:00,824.92,99.05,93.37,Delivered,57,88
O000351,C01803,R0030,D0095,2025-05-05,12:30:00,692.25,86.2,67.92,Delivered,36,36
O000352,C03740,R0051,D0477,2025-01-07,11:36:00,1916.71,488.18,58.34,Delivered,42,48
O000353,C02261,R0034,D0155,2025-01-23,14:29:00,1218.52,162.88,30.37,Delivered,21,50
O000354,C02882,R0109,D0119,2025-06-11,16:49:00,579.41,88.33,82.2,Delivered,43,45
O000355,C01663,R0144,D0209,2025-04-27,19:10:00,1968.16,440.46,26.03,Cancelled,20,15
O000356,C04081,R0163,D0207,2025-12-18,11:49:00,836.34,97.35,98.81,Delivered,41,37
O000357,C00752,R0026,D0323,2025-01-21,13:19:00,1330.88,181.27,87.42,Delivered,33,62
O000358,C03125,R0196,D0284,2025-09-09,11:37:00,1475.32,16.43,57.68,Cancelled,58,86
O000359,C03857,R0057,D0318,2025-11-22,08:59:00,902.36,36.05,73.74,Delivered,59,69
O000360,C03027,R0067,D0037,2025-11-05,17:36:00,1118.24,153.87,27.11,Delivered,32,34
O000361,C02117,R0029,D0052,2025-03-25,20:25:00,555.59,7.61,59.08,Delivered,31,31
O000362,C01934,R0191,D0117,2025-12-28,14:04:00,985.06,90.73,85.57,Delivered,26,60
O000363,C03408,R0044,D0146,2025-02-10,15:06:00,690.52,90.58,26.26,Delivered,21,19
O000364,C01905,R0035,D0397,2025-07-22,17:54:00,1140.17,34.76,37.36,Delivered,22,39
O000365,C01284,R0025,D0495,2025-05-08,11:50:00,1372.79,26.9,82.18,Delivered,59,67
O000366,C03886,R0018,D0105,2025-05-22,09:22:00,1266.61,6.19,56.67,Delivered,55,74
O000367,C00253,R0055,D0091,2025-12-10,21:42:00,1575.76,229.43,73.2,Delivered,32,62
O000368,C00958,R0057,D0136,2025-04-13,19:04:00,178.91,7.88,85.45,Delivered,58,86
O000369,C02976,R0009,D0198,2025-04-17,18:00:00,249.33,51.51,31.64,Delivered,49,81
O000370,C00709,R0048,D0341,2025-01-17,21:52:00,490.1,72.48,57.48,Delivered,55,61
O000371,C03732,R0190,D0077,2025-01-25,23:06:00,1973.02,11.21,65.01,Delivered,56,71
O000372,C02959,R0083,D0103,2025-03-05,21:23:00,1620.51,28.7,69.2,Delivered,33,42
O000373,C04820,R0058,D0433,2025-12-08,22:45:00,1855.83,510.98,87.82,Delivered,45,56
O000374,C02185,R0170,D0471,2025-08-25,12:27:00,616.97,23.01,58.11,Pending,59,77
O000375,C01052,R0172,D0006,2025-06-25,13:46:00,1190.33,270.44,45.38,Delivered,26,48
O000376,C00231,R0073,D0266,2025-10-18,16:39:00,1154.28,85.28,84.19,Pending,47,72
O000377,C02482,R0079,D0400,2025-10-20,23:29:00,1182.09,114.04,91.75,Delivered,27,52
O000378,C04167,R0037,D0282,2025-11-07,21:52:00,1463.38,10.88,48.69,Delivered,34,49
O000379,C00151,R0130,D0161,2025-06-05,16:20:00,848.56,141.58,78.11,Delivered,24,51
O000380,C03728,R0122,D0095,2025-02-22,15:53:00,1386.7,194.3,36.95,Pending,52,56
O000381,C00056,R0159,D0161,2025-03-14,10:17:00,1598.03,357.14,27.21,Pending,55,51
O000382,C01046,R0081,D0012,2025-07-02,22:15:00,649.24,176.4,50.12,Delivered,55,60
O000383,C01659,R0060,D0188,2025-07-08,22:36:00,1896.91,311.69,52.56,Delivered,22,31
O000384,C03991,R0011,D0082,2025-01-13,20:21:00,1084.29,309.76,29.12,Delivered,41,60
O000385,C01811,R0005,D0019,2025-02-16,08:31:00,1492.25,66.32,28.18,Delivered,41,69
O000386,C04300,R0103,D0104,2025-06-09,18:11:00,1484.96,153.54,76.5,Delivered,51,68
O000387,C01370,R0170,D0256,2025-10-11,23:13:00,1173.96,292.26,77.51,Delivered,57,79
O000388,C02296,R0116,D0311,2025-02-22,19:51:00,713.1,118.37,25.8,Delivered,42,40
O000389,C01313,R0181,D0125,2025-10-14,16:21:00,1367.18,224.34,60.54,Delivered,40,37
O000390,C03451,R0121,D0194,2025-01-08,16:56:00,265.84,36.72,64.77,Pending,23,31
O000391,C01321,R0162,D0115,2025-03-13,16:35:00,1964.73,11.0,59.89,Delivered,34,57
O000392,C04135,R0081,D0411,2025-04-08,08:33:00,449.59,10.84,98.34,Delivered,40,55
O000393,C01154,R0164,D0382,2025-03-28,14:05:00,623.31,16.74,56.62,Delivered,39,50
O000394,C03764,R0184,D0465,2025-11-26,15:46:00,1913.43,108.75,63.62,Delivered,39,39
O000395,C00185,R0122,D0490,2025-04-11,21:31:00,454.43,12.85,44.81,Delivered,44,43
O000396,C03089,R0019,D0212,2025-10-08,15:44:00,423.18,13.53,40.18,Delivered,50,45
O000397,C03083,R0167,D0437,2025-10-16,23:41:00,1628.62,311.18,85.52,Delivered,23,27
O000398,C01662,R0050,D0467,2025-08-25,23:28:00,577.45,20.5,94.23,Delivered,48,47
O000399,C01608,R0102,D0275,2025-07-15,08:05:00,279.98,39.06,45.74,Delivered,54,76
O000400,C04987,R0134,D0021,2025-04-07,17:14:00,530.62,10.05,87.82,Delivered,49,75
O000401,C03668,R0187,D0412,2025-04-06,20:44:00,1787.91,144.5,53.74,Pending,28,29
O000402,C00731,R0152,D0386,2025-09-18,15:19:00,632.61,175.43,61.96,Delivered,56,52
O000403,C01337,R0057,D0287,2025-05-01,19:30:00,1420.61,13.21,34.25,Delivered,24,40
O000404,C03263,R0104,D0496,2025-09-30,19:27:00,850.76,223.83,66.75,Cancelled,37,59
O000405,C00667,R0185,D0158,2025-11-28,18:22:00,598.03,136.28,96.21,Delivered,52,79
O000406,C00030,R0061,D0445,2025-02-21,22:17:00,373.69,103.24,24.04,Delivered,32,65
O000407,C02956,R0014,D0105,2025-11-14,17:16:00,1947.16,459.65,40.9,Delivered,52,77
O000408,C03357,R0106,D0086,2025-06-12,15:07:00,1090.12,270.19,75.55,Delivered,59,87
O000409,C03132,R0068,D0377,2025-07-09,14:20:00,318.03,10.28,41.5,Cancelled,56,60
O000410,C02872,R0117,D0483,2025-10-04,11:47:00,477.75,119.75,49.44,Delivered,21,43
O000411,C00713,R0142,D0226,2025-03-26,13:12:00,873.86,125.08,43.21,Delivered,31,49
O000412,C02746,R0049,D0127,2025-07-13,14:47:00,1133.92,119.6,97.4,Pending,48,56
O000413,C04494,R0164,D0278,2025-06-30,23:17:00,445.41,20.56,58.97,Delivered,48,78
O000414,C02323,R0006,D0434,2025-01-21,17:06:00,627.68,0.13,30.71,Delivered,42,38
O000415,C01833,R0144,D0496,2025-07-22,14:18:00,1589.04,306.35,29.78,Cancelled,59,87
O000416,C03830,R0178,D0122,2025-07-21,15:23:00,893.22,194.55,44.83,Delivered,24,53
O000417,C04793,R0040,D0412,2025-05-31,13:19:00,102.66,11.95,52.08,Delivered,55,60
O000418,C02462,R0169,D0496,2025-06-08,08:45:00,202.49,9.98,43.11,Delivered,50,76
O000419,C03147,R0010,D0153,2025-11-06,12:17:00,934.72,40.54,64.04,Delivered,42,74
O000420,C03734,R0099,D0117,2025-01-26,09:03:00,214.22,10.81,89.74,Cancelled,35,65
O000421,C04204,R0115,D0336,2025-11-05,17:44:00,430.42,7.26,83.05,Cancelled,27,38
O000422,C01124,R0189,D0062,2025-03-07,12:40:00,1482.97,160.0,66.32,Delivered,28,43
O000423,C00677,R0189,D0210,2025-09-20,23:06:00,1012.73,187.2,77.94,Delivered,21,46
O000424,C01299,R0019,D0465,2025-06-16,08:36:00,1016.68,136.37,72.99,Pending,37,36
O000425,C01198,R0021,D0302,2025-10-15,17:30:00,1236.61,46.55,25.28,Cancelled,38,54
O000426,C02024,R0169,D0457,2025-06-03,23:28:00,1598.19,391.31,70.78,Cancelled,56,79
O000427,C00980,R0110,D0106,2025-12-09,18:11:00,401.31,34.56,89.77,Cancelled,59,54
O000428,C00919,R0104,D0277,2025-07-25,09:16:00,428.79,77.53,86.4,Cancelled,27,51
O000429,C01697,R0167,D0373,2025-06-02,23:07:00,330.67,24.37,57.6,Cancelled,36,56
O000430,C00195,R0156,D0141,2025-07-03,10:25:00,1879.98,335.57,46.07,Delivered,24,40
O000431,C04908,R0087,D0199,2025-06-08,23:04:00,1196.85,46.55,50.23,Cancelled,27,31
O000432,C00868,R0073,D0159,2025-07-13,09:09:00,276.02,54.28,65.26,Delivered,29,36
O000433,C00854,R0091,D0300,2025-01-02,12:51:00,519.23,89.28,52.77,Delivered,22,41
O000434,C01711,R0069,D0237,2025-08-03,17:05:00,1478.62,230.35,47.88,Delivered,22,31
O000435,C03985,R0160,D0448,2025-06-24,15:07:00,155.08,10.1,29.49,Delivered,50,45
O000436,C03001,R0093,D0047,2025-03-16,21:38:00,1478.75,234.75,28.49,Delivered,46,51
O000437,C01606,R0037,D0127,2025-10-12,15:49:00,1831.78,492.99,22.35,Delivered,47,76
O000438,C04722,R0061,D0499,2025-05-07,20:28:00,207.13,7.78,99.51,Delivered,57,64
O000439,C02114,R0124,D0250,2025-02-18,22:19:00,454.2,95.89,49.01,Delivered,55,68
O000440,C00706,R0130,D0374,2025-02-01,21:19:00,104.52,3.57,25.81,Delivered,46,52
O000441,C03188,R0177,D0326,2025-06-07,09:39:00,307.16,31.16,65.41,Delivered,35,38
O000442,C01015,R0148,D0402,2025-01-15,11:48:00,1272.28,261.01,74.0,Delivered,34,48
O000443,C00831,R0056,D0113,2025-11-14,14:40:00,185.15,31.12,74.46,Delivered,27,39
O000444,C04867,R0061,D0153,2025-11-30,14:16:00,909.09,184.98,97.55,Delivered,58,77
O000445,C01880,R0088,D0470,2025-08-31,10:10:00,1056.46,305.32,37.06,Delivered,47,47
O000446,C02540,R0183,D0320,2025-01-17,15:11:00,1822.6,530.16,91.58,Delivered,34,33
O000447,C01933,R0030,D0135,2025-01-22,10:10:00,1001.15,274.78,92.49,Delivered,43,75
O000448,C04448,R0070,D0138,2025-09-01,08:26:00,370.84,55.05,56.62,Cancelled,24,30
O000449,C02282,R0195,D0304,2025-03-22,22:44:00,649.66,66.47,96.22,Delivered,25,21
O000450,C04997,R0093,D0246,2025-05-24,23:18:00,1377.17,115.51,36.14,Delivered,24,21
O000451,C00845,R0104,D0376,2025-01-08,09:14:00,313.02,54.06,47.16,Delivered,44,64
O000452,C01058,R0035,D0013,2025-06-16,17:45:00,540.31,73.52,80.75,Cancelled,59,84
O000453,C02850,R0129,D0197,2025-10-14,17:44:00,1991.98,594.32,95.61,Delivered,26,26
O000454,C03572,R0170,D0233,2025-09-25,22:04:00,110.52,17.76,26.23,Delivered,50,74
O000455,C02231,R0157,D0256,2025-10-16,15:59:00,389.15,38.41,73.82,Delivered,22,48
O000456,C03657,R0070,D0339,2025-07-05,16:50:00,1703.0,324.91,95.45,Delivered,37,49
O000457,C00027,R0060,D0451,2025-01-12,14:27:00,292.63,3.84,28.24,Delivered,48,81
O000458,C00490,R0036,D0209,2025-10-08,11:34:00,163.92,5.45,34.65,Delivered,20,23
O000459,C02334,R0120,D0403,2025-10-31,15:41:00,330.49,65.8,74.18,Delivered,48,77
O000460,C02691,R0096,D0399,2025-03-24,12:58:00,1417.83,52.46,70.57,Delivered,59,62
O000461,C01004,R0032,D0227,2025-02-24,16:52:00,1986.91,450.28,43.87,Delivered,52,52
O000462,C04857,R0129,D0455,2025-05-11,12:04:00,1222.21,22.7,94.92,Delivered,43,72
O000463,C00020,R0180,D0417,2025-05-05,09:10:00,336.2,59.9,50.93,Delivered,54,52
O000464,C02248,R0166,D0263,2025-11-21,17:38:00,449.18,91.43,47.31,Delivered,26,50
O000465,C03728,R0132,D0122,2025-02-20,17:28:00,1121.6,262.32,87.3,Delivered,52,72
O000466,C02587,R0075,D0287,2025-01-27,11:29:00,1459.75,387.87,64.93,Delivered,23,27
O000467,C04429,R0070,D0449,2025-06-14,17:44:00,1359.53,127.35,55.36,Delivered,54,54
O000468,C02775,R0048,D0269,2025-10-08,20:17:00,1191.98,257.17,63.58,Delivered,53,78
O000469,C01244,R0063,D0092,2025-02-02,23:28:00,1973.91,47.81,77.35,Delivered,29,49
O000470,C04098,R0091,D0336,2025-03-03,10:38:00,476.26,118.56,26.67,Delivered,29,30
O000471,C01907,R0024,D0179,2025-05-25,09:56:00,428.52,114.44,46.69,Delivered,56,58
O000472,C00461,R0079,D0025,2025-06-20,21:47:00,1732.22,389.05,88.84,Delivered,39,54
O000473,C01294,R0173,D0345,2025-10-13,18:38:00,652.56,55.08,78.6,Delivered,36,68
O000474,C04271,R0102,D0089,2025-10-24,16:01:00,731.8,13.69,25.9,Delivered,32,59
O000475,C03755,R0193,D0260,2025-04-27,10:14:00,1142.47,,56.82,Delivered,26,36
O000476,C04322,R0179,D0355,2025-01-04,08:48:00,824.42,66.94,44.64,Cancelled,49,46
O000477,C04417,R0184,D0325,2025-03-07,16:36:00,646.52,102.83,83.43,Delivered,41,38
O000478,C00748,R0078,D0007,2025-03-01,09:48:00,1842.63,217.72,31.51,Delivered,30,59
O000479,C03012,R0001,D0494,2025-10-14,13:30:00,345.62,14.1,31.59,Delivered,32,49
O000480,C04304,R0072,D0130,2025-12-11,22:58:00,868.15,217.91,79.33,Delivered,42,48
O000481,C00585,R0023,D0056,2025-08-17,16:11:00,105.64,27.4,98.97,Delivered,29,47
O000482,C02214,R0095,D0312,2025-04-10,21:40:00,1634.16,398.64,51.2,Delivered,47,78
O000483,C02946,R0022,D0296,2025-04-29,23:05:00,420.0,26.5,89.08,Cancelled,36,43
O000484,C00497,R0177,D0393,2025-03-10,23:22:00,1568.68,201.65,51.85,Delivered,49,58
O000485,C03718,R0025,D0377,2025-06-01,21:21:00,382.35,19.67,72.54,Cancelled,41,42
O000486,C03215,R0121,D0269,2025-10-07,18:42:00,891.8,177.97,58.94,Delivered,59,77
O000487,C02230,R0091,D0098,2025-08-09,11:54:00,1483.55,358.27,79.46,Delivered,39,46
O000488,C03474,R0068,D0345,2025-08-11,13:21:00,614.54,107.21,24.58,Delivered,25,38
O000489,C04072,R0065,D0245,2025-06-14,21:44:00,696.44,114.1,63.96,Delivered,37,34
O000490,C02292,R0181,D0192,2025-07-30,23:18:00,1367.91,293.41,99.87,Delivered,50,49
O000491,C04594,R0101,D0270,2025-10-06,20:52:00,456.63,15.56,80.13,Delivered,45,76
O000492,C01051,R0149,D0054,2025-03-04,09:29:00,1908.39,141.79,38.42,Delivered,21,25
O000493,C02587,R0042,D0104,2025-09-19,10:20:00,458.7,43.17,44.46,Pending,50,64
O000494,C04938,R0020,D0217,2025-01-06,16:20:00,1524.99,243.62,75.13,Delivered,32,42
O000495,C00620,R0016,D0066,2025-09-05,11:49:00,1624.94,475.8,31.91,Delivered,57,58
O000496,C02656,R0064,D0008,2025-08-17,20:55:00,811.3,210.05,20.57,Delivered,54,82
O000497,C01754,R0049,D0475,2025-10-13,08:42:00,396.85,29.41,81.83,Delivered,44,72
O000498,C00716,R0193,D0206,2025-09-14,22:26:00,415.22,29.02,67.96,Delivered,51,60
O000499,C00417,R0083,D0320,2025-03-04,09:12:00,1972.36,257.78,73.83,Delivered,48,47
O000500,C03713,R0167,D0348,2025-01-28,19:39:00,1478.28,432.24,21.77,Delivered,54,58
O000501,C02957,R0183,D0486,2025-12-11,23:40:00,955.09,43.68,50.29,Delivered,47,49
O000502,C04336,R0150,D0373,2025-02-22,22:48:00,588.96,169.08,62.54,Delivered,38,53
O000503,C00826,R0148,D0195,2025-09-09,09:13:00,135.93,7.77,75.83,Delivered,38,39
O000504,C01558,R0149,D0390,2025-02-07,16:35:00,1373.88,365.36,87.57,Delivered,26,60
O000505,C01482,R0152,D0039,2025-11-04,12:59:00,1918.14,477.78,42.92,Delivered,38,41
O000506,C03727,R0160,D0199,2025-11-30,17:28:00,303.0,80.2,92.56,Delivered,27,50
O000507,C03079,R0132,D0482,2025-05-19,23:07:00,1533.53,410.26,73.77,Cancelled,33,47
O000508,C02306,R0134,D0400,2025-02-22,08:40:00,391.15,25.6,51.88,Cancelled,54,65
O000509,C02004,R0104,D0147,2025-04-04,15:45:00,1605.0,374.94,72.95,Delivered,27,60
O000510,C03677,R0190,D0189,2025-04-04,13:19:00,804.09,164.53,72.89,Delivered,55,71
O000511,C00440,R0094,D0484,2025-09-20,08:35:00,1452.92,383.1,37.09,Delivered,21,22
O000512,C00510,R0049,D0211,2025-11-19,21:05:00,1859.94,273.59,20.49,Cancelled,48,70
O000513,C03406,R0134,D0307,2025-05-17,15:53:00,1278.26,158.55,29.81,Delivered,43,43
O000514,C02369,R0063,D0019,2025-09-13,11:29:00,1849.33,402.91,96.4,Delivered,34,45
O000515,C00656,R0157,D0054,2025-02-06,11:41:00,546.55,44.24,88.67,Delivered,27,23
O000516,C04888,R0125,D0220,2025-05-22,12:31:00,1958.45,481.81,33.79,Delivered,56,87
O000517,C00088,R0173,D0322,2025-05-27,17:32:00,1758.41,150.86,72.76,Delivered,22,24
O000518,C01615,R0017,D0146,2025-01-08,16:26:00,304.39,3.95,93.29,Cancelled,30,31
O000519,C02242,R0027,D0263,2025-09-08,23:30:00,885.73,146.54,93.28,Delivered,26,36
O000520,C03507,R0118,D0461,2025-05-15,15:29:00,1861.36,466.81,65.15,Delivered,58,54
O000521,C02777,R0085,D0163,2025-02-28,12:24:00,248.42,51.46,77.88,Delivered,24,40
O000522,C00890,R0017,D0399,2025-05-03,14:58:00,962.15,285.55,51.53,Delivered,40,41
O000523,C03876,R0176,D0225,2025-09-20,12:55:00,1474.83,62.27,25.77,Delivered,41,61
O000524,C03953,R0160,D0435,2025-04-30,10:17:00,163.55,16.91,62.3,Delivered,51,79
O000525,C00609,R0100,D0150,2025-09-16,21:21:00,1530.38,174.44,45.45,Delivered,57,90
O000526,C04891,R0092,D0364,2025-11-19,16:52:00,786.28,13.72,52.56,Delivered,26,32
O000527,C04535,R0150,D0418,2025-01-18,08:18:00,573.81,7.4,33.91,Delivered,45,74
O000528,C04545,R0011,D0106,2025-10-28,17:53:00,1194.35,10.55,78.81,Pending,46,42
O000529,C00885,R0054,D0394,2025-12-19,23:55:00,1134.23,139.13,95.86,Delivered,23,46
O000530,C03644,R0121,D0030,2025-04-02,12:28:00,1760.48,446.16,76.06,Delivered,37,51
O000531,C04587,R0096,D0177,2025-06-13,23:22:00,1384.41,294.73,59.38,Delivered,21,34
O000532,C02122,R0020,D0416,2025-05-24,18:35:00,901.54,120.83,53.55,Delivered,52,83
O000533,C02567,R0088,D0479,2025-12-01,20:29:00,1335.26,105.76,64.08,Cancelled,20,40
O000534,C01837,R0182,D0208,2025-11-11,18:55:00,1525.28,7.12,72.1,Delivered,49,80
O000535,C02369,R0027,D0083,2025-08-26,14:44:00,1880.92,98.96,30.14,Delivered,58,65
O000536,C04935,R0119,D0488,2025-06-23,15:36:00,1438.1,167.04,83.25,Delivered,44,61
O000537,C03262,R0068,D0414,2025-03-24,20:14:00,1133.36,125.96,20.43,Delivered,45,64
O000538,C03934,R0062,D0106,2025-06-06,21:02:00,808.66,62.92,87.61,Delivered,50,67
O000539,C02449,R0092,D0194,2025-04-19,18:47:00,1793.82,536.6,60.18,Delivered,35,32
O000540,C02238,R0135,D0094,2025-06-27,23:45:00,1605.79,215.52,54.77,Delivered,23,31
O000541,C04647,R0013,D0491,2025-09-07,20:24:00,246.64,19.82,29.67,Pending,32,41
O000542,C00741,R0152,D0061,2025-09-10,12:31:00,1429.13,174.52,66.74,Delivered,46,75
O000543,C03815,R0178,D0224,2025-02-24,09:08:00,1123.62,94.19,27.12,Cancelled,33,41
